target,0.isSuccess,0.created,0.totalTime,0.repairTime,1.isSuccess,1.created,1.totalTime,1.repairTime,2.isSuccess,2.created,2.totalTime,2.repairTime,3.isSuccess,3.created,3.totalTime,3.repairTime,4.isSuccess,4.created,4.totalTime,4.repairTime,
test/ABC267/A/WA/34544434.c,false,10000,72510,71495,false,10000,235689,212848,false,10000,260798,228274,false,10000,246751,214569,false,10000,256752,224108,
test/ABC267/A/WA/34549577.c,false,10000,100056,99296,true,369,103701,80960,true,1134,117874,85156,true,1140,117045,84863,true,235,113322,80877,
test/ABC267/A/WA/34549689.c,false,10000,43306,42739,true,88,92927,70134,true,311,103936,71958,true,2634,121021,88477,true,835,107337,74965,
test/ABC267/A/WA/34550337.c,false,10000,98667,97982,true,128,103390,80848,true,365,113389,81045,true,1459,119408,86692,true,142,112707,80161,
test/ABC267/A/WA/34550342.c,false,10000,47031,46465,false,10000,176985,154195,false,10000,164997,133068,false,10000,186584,154691,false,10000,168145,136296,
test/ABC267/A/WA/34554006.c,false,10000,45538,44770,false,10000,126894,104278,false,10000,139411,106329,false,10000,137311,104183,false,10000,139944,106669,
test/ABC267/A/WA/34555594.c,false,10000,99412,98643,false,10000,151937,129078,true,6537,145820,113186,true,2304,123676,90875,true,2961,125577,92790,
test/ABC267/A/WA/34555848.c,false,10000,46577,46053,false,10000,193573,170911,false,10000,225286,193673,false,10000,212300,180303,false,10000,226339,194264,
test/ABC267/A/WA/34557039.c,false,10000,165207,164616,false,10000,201414,178780,false,10000,234759,202299,false,10000,218089,185424,false,10000,232388,199630,
test/ABC267/A/WA/34562346.c,false,10000,44157,43386,false,10000,180237,157443,false,10000,190573,157335,false,10000,189760,156479,false,10000,190819,157721,
test/ABC267/A/WA/34563923.c,false,10000,44531,43988,true,145,84314,61551,true,7905,122562,90845,true,245,93733,62149,false,10000,129631,97986,
test/ABC267/A/WA/34564134.c,false,10000,44508,44005,true,151,84250,61695,true,788,94899,63413,true,1222,98318,66632,true,2457,102765,70876,
test/ABC267/A/WA/34564753.c,false,10000,44556,44005,true,2175,93739,70682,true,300,93437,61766,true,2221,102798,71049,true,772,95556,63817,
test/ABC267/A/WA/34565341.c,false,10000,43911,43133,false,10000,204755,181954,false,10000,229601,195563,false,10000,219307,185635,false,10000,233499,199753,
test/ABC267/A/WA/34565403.c,false,10000,55632,55072,false,10000,168543,145895,true,2199,129789,97863,true,9615,176725,144937,false,10000,163374,131595,
test/ABC267/A/WA/34566071.c,false,10000,56140,55629,false,10000,166868,144000,true,4803,139278,107807,true,5000,142280,110560,false,10000,164415,132419,
test/ABC267/A/WA/34566343.c,false,10000,56403,55691,true,2280,111852,89067,true,1265,107168,75319,true,454,97072,64741,true,404,96703,64852,
test/ABC267/A/WA/34566811.c,false,10000,56572,55873,true,6113,149620,126942,true,7623,196890,164865,true,124,95622,63654,true,8700,211341,179367,
test/ABC267/A/WA/34567353.c,false,10000,91297,90515,true,849,107205,84418,true,5540,146050,113718,true,248,117067,84762,true,9123,167727,135163,
test/ABC267/A/WA/34567574.c,false,10000,92450,91675,true,1000,107424,84812,true,5987,147496,114945,true,909,116198,83889,false,10000,170322,137868,
test/ABC267/A/WA/34568312.c,false,10000,90874,90088,true,524,105668,82913,true,1695,121661,89368,true,405,114374,81901,true,1875,123306,90646,
test/ABC267/A/WA/34568440.c,false,10000,101440,99657,false,10000,531068,507538,false,10000,564053,529924,false,10000,555113,521098,true,8726,547562,513400,
test/ABC267/A/WA/34568843.c,false,10000,90983,90211,true,1073,109444,86567,true,1519,121065,88818,true,4785,140460,107965,true,1982,123112,90778,
test/ABC267/A/WA/34569141.c,false,10000,91280,90518,true,553,105750,82937,true,2271,126768,94190,true,1082,118608,86438,true,7786,157876,125331,
test/ABC267/A/WA/34569797.c,false,10000,90666,89903,true,395,104248,81599,true,245,113708,81181,true,130,113284,80640,true,1891,122883,90717,
test/ABC267/A/WA/34570061.c,
test/ABC267/A/WA/34570365.c,false,10000,116709,115962,true,405,104780,82168,true,525,115398,82794,true,442,114616,82166,true,694,116346,83741,
test/ABC267/A/WA/34570909.c,false,10000,114750,113948,true,2279,118473,95846,true,2585,129240,96746,true,1327,119822,87726,true,288,113891,81579,
test/ABC267/A/WA/34572045.c,false,10000,93562,91844,true,1551,434254,410922,true,1719,447313,412888,true,5294,508835,474625,true,597,435342,401352,
test/ABC267/A/WA/34572056.c,
test/ABC267/A/WA/34581385.c,
test/ABC267/A/WA/34584088.c,false,10000,45027,44488,true,701,105878,83429,true,478,114855,82949,true,1386,119598,87533,true,1000,116154,84168,
test/ABC267/A/WA/34589591.c,true,32,6337,5850,true,33,93389,70563,true,32,103961,71842,true,32,106581,74417,true,35,104190,72198,
test/ABC267/A/WA/34589606.c,true,34,6318,5887,true,32,103376,80757,true,33,115086,82703,true,32,114685,82551,true,34,114675,82350,
test/ABC267/A/WA/34591630.c,false,10000,16419,15773,false,10000,176022,153340,false,10000,209397,175762,false,10000,190285,156601,false,10000,210912,177257,
test/ABC267/A/WA/34598560.c,false,10000,42084,41534,true,3425,128647,105995,true,5862,147675,115991,true,5300,147233,115498,true,1583,129326,97388,
test/ABC267/A/WA/34623925.c,
test/ABC267/A/WA/34630480.c,false,10000,75518,74781,true,1133,146535,123905,false,10000,206111,173571,false,10000,207642,175071,false,10000,204344,171819,
test/ABC267/A/WA/34630531.c,false,10000,75970,75237,false,10000,193810,170735,false,10000,206288,173678,false,10000,210028,177630,false,10000,207045,174519,
test/ABC267/A/WA/34630571.c,false,10000,76180,75435,true,591,142389,119626,true,390,152614,119934,true,123,151299,118521,true,334,150973,118476,
test/ABC267/A/WA/34630578.c,false,10000,76343,75611,true,100,140929,118205,true,268,151330,118710,true,206,151172,118448,true,435,152316,119671,
test/ABC267/A/WA/34640273.c,false,10000,163841,163222,false,10000,284994,262193,false,10000,323978,291433,false,10000,319931,287029,false,10000,318502,285800,
test/ABC267/A/WA/34660991.c,true,35,23532,22861,true,34,154390,131438,true,33,162895,130344,true,33,163170,130795,true,37,162705,130226,
test/ABC267/A/WA/34661005.c,true,32,24401,23733,true,33,166008,143356,true,34,177452,144648,true,34,177096,144562,true,38,176083,143690,
test/ABC267/A/WA/34683899.c,false,10000,45644,45105,true,150,124738,102066,true,5918,158730,127067,true,186,133142,101608,true,4378,152511,120789,
test/ABC267/A/WA/34683954.c,false,10000,51287,50721,false,10000,218578,195501,false,10000,213569,181824,false,10000,233826,201779,false,10000,209560,177713,
test/ABC267/A/WA/34706656.c,false,10000,58308,57714,false,10000,176402,153700,false,10000,191728,159110,false,10000,189770,157238,
test/ABC267/A/WA/34838928.c,false,10000,44990,44458,false,10000,138804,116171,false,10000,141040,109054,false,10000,145001,113038,false,10000,141282,109521,
test/ABC267/A/WA/34839273.c,false,10000,53272,52528,true,127,101934,79245,true,143,111650,79381,true,1805,123375,90851,true,1069,116711,84319,
test/ABC267/A/WA/34961964.c,false,10000,90419,89499,false,10000,342419,319454,false,10000,380281,344319,false,10000,369882,333900,false,10000,389378,353577,
test/ABC267/A/WA/35013899.c,false,10000,54501,53946,true,2530,84813,62130,true,3862,99497,67930,true,2749,94957,63129,true,2161,92240,60737,
test/ABC267/A/WA/35016345.c,false,10000,50850,50154,true,3980,113781,91082,false,10000,210319,178543,true,3597,125577,93325,false,10000,221898,189799,
test/ABC267/A/WA/35017179.c,false,10000,50837,50139,true,9547,189648,166776,true,3744,129530,97434,false,10000,197381,165281,true,4242,140337,108016,
test/ABC267/A/WA/35033694.c,false,10000,49005,48441,false,10000,204427,181834,false,10000,199422,167570,false,10000,213947,181949,false,10000,200699,168931,
test/ABC267/A/WA/35033707.c,false,10000,48555,48007,true,1613,137524,114637,true,1164,146852,114813,false,10000,220343,188253,true,9462,202494,170498,
test/ABC267/A/WA/35033766.c,
test/ABC267/A/WA/35033785.c,false,10000,61690,61066,true,3000,181239,158486,true,1176,177806,145744,true,987,171617,138824,false,10000,240857,208537,
test/ABC267/A/WA/35033822.c,false,10000,61423,60687,true,5049,195929,173252,true,4688,203610,171194,true,1295,178987,146670,true,1204,174562,142208,
test/ABC267/A/WA/35033889.c,false,10000,61075,60341,true,5416,196949,173890,true,90,166318,134149,true,6370,212674,180094,
test/ABC267/A/WA/35033929.c,false,10000,61069,60328,true,1596,167161,144316,true,709,170504,137930,true,1051,175754,143495,true,5036,204415,172011,
test/ABC267/A/WA/35285812.c,false,10000,87272,85560,true,6053,463222,440120,true,2056,428175,394092,true,3675,446927,412926,false,10000,552012,517580,
test/ABC267/A/WA/35286161.c,false,10000,76461,75299,true,6978,315663,292732,false,10000,398607,364764,false,10000,368226,334136,false,10000,398562,364691,
test/ABC267/A/WA/35526501.c,false,10000,87902,86858,false,10000,190630,167671,false,10000,197285,165309,false,10000,197344,165180,false,10000,198688,166816,
test/ABC267/A/WA/35526593.c,false,10000,78664,77636,false,10000,238308,215339,false,10000,246410,214088,false,10000,248967,216557,false,10000,248429,216440,
test/ABC267/A/WA/35526621.c,false,10000,65788,64771,false,10000,238771,215781,false,10000,247100,214887,false,10000,243315,211042,false,10000,247469,215237,
test/ABC267/A/WA/35531401.c,false,10000,44097,43544,true,5340,118238,95535,false,10000,181954,149896,false,10000,161573,129992,false,10000,162437,130534,
test/ABC267/A/WA/35531425.c,false,10000,44165,43611,false,10000,150771,127946,false,10000,164319,132377,false,10000,149437,117671,false,10000,178634,146897,
test/ABC268/A/WA/34733903.c,false,10000,108894,108109,false,10000,262707,239713,true,5523,222910,190405,false,10000,273735,241149,true,1997,174575,142277,
test/ABC268/A/WA/34734949.c,false,10000,116070,115535,false,10000,215256,192586,false,10000,255477,223164,false,10000,238589,206564,false,10000,243698,211473,
test/ABC268/A/WA/34736605.c,false,10000,150777,150214,false,10000,182381,159499,false,10000,213810,181344,false,10000,197563,165285,false,10000,212033,179569,
test/ABC268/A/WA/34738444.c,
test/ABC268/A/WA/34739384.c,false,10000,113554,112969,true,4212,161137,137885,true,1528,141185,107908,true,263,123766,90258,true,6340,222490,188835,
test/ABC268/A/WA/34739407.c,true,34,10508,10087,true,443,75069,52407,true,313,84453,52726,true,401,85411,53487,true,91,84072,52356,
test/ABC268/A/WA/34742043.c,true,43,5823,5331,true,4536,164169,141349,false,10000,243244,210925,false,10000,250499,218199,true,574,130463,98081,
test/ABC268/A/WA/34742230.c,true,336,24248,23240,true,574,229295,206268,true,550,242463,208634,true,281,239341,205685,true,65,238959,205193,
test/ABC268/A/WA/34742668.c,false,10000,137490,136852,true,137,99940,77231,true,5510,193196,160054,true,992,116472,83272,false,10000,257671,224630,
test/ABC268/A/WA/34742716.c,true,135,9994,9500,false,10000,229922,207153,true,3729,159604,127338,true,4165,171340,139100,true,1691,140318,108256,
test/ABC268/A/WA/34743273.c,false,10000,60650,59915,true,5114,146477,123813,false,10000,207121,174172,true,9966,200422,167452,true,5086,165325,132203,
test/ABC268/A/WA/34743732.c,true,39,22823,21832,true,813,229860,206804,true,221,241515,207598,true,1205,252344,218487,true,985,245252,211132,
test/ABC268/A/WA/34744124.c,false,10000,355263,354633,true,2374,150406,127353,true,4408,202436,169053,true,1602,151427,118039,true,3167,178999,145499,
test/ABC268/A/WA/34744223.c,true,218,23823,22815,true,178,227434,204401,true,63,241173,207355,true,46,238682,204581,true,102,240305,206189,
test/ABC268/A/WA/34744533.c,true,129,22947,21947,true,119,222662,199763,true,135,239018,205314,true,471,239454,205492,
test/ABC268/A/WA/34746077.c,false,10000,152227,151139,false,10000,361619,338580,false,10000,418916,384870,false,10000,382018,347631,false,10000,421317,387291,
test/ABC268/A/WA/34746216.c,false,10000,147918,146798,false,10000,366897,343761,false,10000,415800,381993,false,10000,385779,352144,false,10000,408976,374855,
test/ABC268/A/WA/34747100.c,true,5468,135859,134808,true,5304,292415,269546,true,490,238085,205306,true,992,239799,206733,true,1374,251419,218450,
test/ABC268/A/WA/34747467.c,true,32,20380,19412,true,36,222468,199665,true,34,231546,198834,true,36,233956,201295,true,33,235164,202461,
test/ABC268/A/WA/34749049.c,false,10000,261426,260889,false,10000,176619,153773,false,10000,209448,176901,false,10000,190118,157791,false,10000,216111,183515,
test/ABC268/A/WA/34749829.c,false,10000,259109,258451,false,10000,282673,259733,false,10000,322334,289005,false,10000,292422,259340,false,10000,318713,285579,
test/ABC268/A/WA/34750477.c,false,10000,349556,349008,false,10000,249185,226394,false,10000,282812,250864,false,10000,264076,231729,false,10000,286555,254255,
test/ABC268/A/WA/34751176.c,false,10000,113466,112849,true,3904,137348,114687,true,6288,193279,160342,true,2663,134319,101784,true,8508,226403,193712,
test/ABC268/A/WA/34751535.c,false,10000,107981,107352,true,2639,126712,103955,true,724,112581,79760,true,2387,134952,102022,true,5254,188156,155521,
test/ABC268/A/WA/34752521.c,true,255,27071,26537,true,1146,154303,131408,true,6952,257257,224206,true,300,157466,124354,true,616,159604,126463,
test/ABC268/A/WA/34760507.c,false,10000,146308,145772,true,38,93563,70809,true,1742,125483,93425,true,215,108006,75880,true,6200,197778,165391,
test/ABC268/A/WA/34764944.c,false,10000,50526,49827,false,10000,167414,144569,false,10000,208258,176105,false,10000,185587,153294,false,10000,208349,176317,
test/ABC268/A/WA/34770394.c,true,32,13355,12880,true,32,97598,75012,true,35,107997,75871,true,33,106955,74865,true,38,105207,73068,
test/ABC268/A/WA/34770415.c,true,37,13283,12810,true,34,97633,74990,true,33,103748,71936,true,34,108073,75776,true,34,103779,71520,
test/ABC268/A/WA/34809860.c,false,10000,140539,139948,false,10000,228653,205795,false,10000,258505,226517,true,2941,157882,125640,false,10000,254673,222376,
test/ABC268/A/WA/34842030.c,true,35,13487,13016,true,37,71213,48386,true,35,85727,53786,true,38,80265,48046,true,33,85324,53679,
test/ABC268/A/WA/34852790.c,false,10000,234118,233528,true,93,86507,63819,false,10000,252198,219592,true,832,100896,68456,true,2564,130649,98327,
test/ABC268/A/WA/34897396.c,false,10000,124271,123674,false,10000,241180,218417,false,10000,270367,237903,false,10000,260642,227795,false,10000,270577,237400,
test/ABC268/A/WA/34961248.c,false,10000,53608,53045,false,10000,168514,145838,false,10000,190508,158169,false,10000,178047,145766,false,10000,191212,159037,
test/ABC268/A/WA/34989492.c,false,10000,325082,324504,false,10000,235465,212725,false,10000,255071,222662,false,10000,240766,208671,false,10000,258076,225720,
test/ABC268/A/WA/34989522.c,false,10000,355591,354833,true,956,139934,117075,true,8420,295051,262670,true,435,144698,112349,true,2423,178387,145769,
test/ABC268/A/WA/35063648.c,false,10000,334137,333511,false,10000,247349,224594,false,10000,283740,251059,false,10000,268193,235472,false,10000,285250,252666,
test/ABC268/A/WA/35063709.c,false,10000,305209,304562,false,10000,254941,232066,false,10000,286065,253419,false,10000,272539,239658,false,10000,293719,261114,
test/ABC268/A/WA/35403545.c,false,10000,186236,185682,false,10000,194634,171808,false,10000,235190,202965,false,10000,213898,181514,false,10000,240229,208198,
test/ABC268/A/WA/35406002.c,false,10000,79606,78907,false,10000,236841,213843,false,10000,262350,228535,false,10000,258218,224395,false,10000,263363,229684,
test/ABC268/A/WA/35421407.c,false,10000,97486,96906,true,3786,151676,129005,true,840,124948,92290,true,546,123612,90840,true,1297,135542,102869,
test/ABC268/A/WA/35579277.c,false,10000,396084,395479,false,10000,220952,198331,false,10000,258732,226013,false,10000,246783,213826,false,10000,261822,229028,
test/ABC268/A/WA/35579562.c,false,10000,278902,278347,false,10000,199612,176908,false,10000,239133,206719,false,10000,222544,189751,false,10000,237144,204742,
test/ABC268/A/WA/35584351.c,false,10000,155344,154760,false,10000,227598,204750,false,10000,253141,219666,false,10000,245660,212348,false,10000,255628,222320,
test/ABC268/A/WA/35584677.c,false,10000,363124,362454,false,10000,302964,280011,false,10000,364709,331454,false,10000,332446,299152,false,10000,351356,317878,
test/ABC268/A/WA/35584799.c,false,10000,133284,132630,false,10000,216228,193374,false,10000,230183,196496,false,10000,221104,187534,false,10000,232781,199268,
test/ABC268/A/WA/35585114.c,false,10000,188512,187904,false,10000,232759,209994,false,10000,276256,243533,false,10000,250876,218016,false,10000,265537,232930,
test/ABC268/A/WA/35585128.c,false,10000,187639,187067,false,10000,219201,196202,false,10000,266643,234102,false,10000,242606,210281,false,10000,264077,231371,
test/ABC268/A/WA/35585228.c,false,10000,193790,193184,false,10000,232026,209194,false,10000,276729,244225,false,10000,255601,222682,false,10000,264886,232182,
test/ABC269/A/WA/34921869.c,false,10000,68447,67939,true,7351,123857,101238,true,716,51676,19989,true,428,47216,15822,true,1548,61555,29921,
test/ABC269/A/WA/34922833.c,false,10000,67236,66741,true,580,44199,21448,true,467,49166,17389,true,113,46211,14958,true,224,48800,17336,
test/ABC269/A/WA/34923443.c,false,10000,68755,68221,false,10000,246487,223583,false,10000,243586,211633,false,10000,266621,234681,false,10000,241601,209789,
test/ABC269/A/WA/34926057.c,false,10000,50143,49643,false,10000,157912,135190,false,10000,165012,133335,false,10000,166086,134670,false,10000,183020,151243,
test/ABC269/A/WA/34927044.c,false,10000,68155,67653,false,10000,155044,132226,false,10000,165414,133626,false,10000,151132,119312,false,10000,169562,137633,
test/ABC269/A/WA/34927454.c,false,10000,65225,64717,false,10000,154711,131812,false,10000,154521,122632,false,10000,159693,128191,false,10000,153552,121600,
test/ABC269/A/WA/34928256.c,false,10000,81756,80778,false,10000,167051,144196,false,10000,177311,145600,false,10000,191786,159651,false,10000,192547,160631,
test/ABC269/A/WA/34929189.c,false,10000,66280,65764,false,10000,157120,134290,false,10000,164710,132696,false,10000,159170,127378,false,10000,175541,143939,
test/ABC269/A/WA/34929225.c,false,10000,50720,50226,false,10000,148754,125892,false,10000,156382,124677,false,10000,140761,108987,false,10000,152732,121223,
test/ABC269/A/WA/34929352.c,false,10000,79511,78553,false,10000,198232,175175,false,10000,205722,173472,false,10000,212151,180187,false,10000,217165,184827,
test/ABC269/A/WA/34930334.c,false,10000,50257,49807,false,10000,153344,130631,false,10000,154459,122678,false,10000,159280,127401,false,10000,150657,118835,
test/ABC269/A/WA/34931004.c,false,10000,66881,66366,false,10000,146481,123563,false,10000,171982,140403,false,10000,164277,132782,false,10000,170425,138447,
test/ABC269/A/WA/34931904.c,false,10000,67281,66783,false,10000,150708,128036,false,10000,164920,132851,false,10000,167131,135391,
test/ABC269/A/WA/34932100.c,false,10000,50820,50331,true,678,44335,21667,true,1654,62221,30909,true,265,48798,17157,true,136,47700,16199,
test/ABC269/A/WA/34939011.c,
test/ABC269/A/WA/34939742.c,
test/ABC269/A/WA/34941652.c,false,10000,136179,134101,false,10000,977402,953894,false,10000,1050286,1014765,false,10000,1001085,965595,false,10000,1069002,1033298,
test/ABC269/A/WA/34942145.c,
test/ABC269/A/WA/34942367.c,
test/ABC269/A/WA/34942828.c,
test/ABC269/A/WA/34945587.c,false,10000,54222,53834,false,10000,91943,69268,false,10000,89601,58168,false,10000,95465,63986,false,10000,86653,55006,
test/ABC269/A/WA/34946593.c,false,10000,54289,53796,false,10000,151725,129021,false,10000,162930,131122,false,10000,154504,123030,false,10000,167427,135890,
test/ABC269/A/WA/34946811.c,false,10000,46897,46393,false,10000,90981,68394,false,10000,88484,56981,false,10000,97019,65468,false,10000,87657,55972,
test/ABC269/A/WA/34948000.c,false,10000,61840,61303,true,9506,172519,149796,false,10000,176027,144163,true,137,71323,39318,true,6580,132596,100474,
test/ABC269/A/WA/34948044.c,
test/ABC269/A/WA/34951502.c,false,10000,264666,264114,false,10000,318246,295407,false,10000,341251,307844,false,10000,331623,298284,false,10000,340366,306970,
test/ABC269/A/WA/34958815.c,false,10000,64174,63676,false,10000,154155,131235,false,10000,175165,143611,false,10000,145118,113480,false,10000,159196,127599,
test/ABC269/A/WA/34958981.c,false,10000,63619,63107,false,10000,152956,130264,false,10000,161091,129388,false,10000,171311,139460,false,10000,159986,128204,
test/ABC269/A/WA/34961168.c,false,10000,69064,68561,true,7087,116801,94145,true,4478,94423,62524,false,10000,164335,132653,false,10000,169295,137770,
test/ABC269/A/WA/34971958.c,false,10000,268062,267332,false,10000,347679,324800,false,10000,372930,338481,false,10000,366282,332088,false,10000,377506,342882,
test/ABC269/A/WA/34977707.c,false,10000,75599,75078,false,10000,136254,113420,false,10000,181623,149997,false,10000,161049,129450,false,10000,172195,140779,
test/ABC269/A/WA/34983057.c,false,10000,69478,68988,true,3426,71732,48846,false,10000,165979,134259,false,10000,154623,123214,false,10000,165657,133870,
test/ABC269/A/WA/35008595.c,false,10000,69131,68635,false,10000,157778,134970,false,10000,175091,143546,false,10000,159507,127865,false,10000,169988,138598,
test/ABC269/A/WA/35016355.c,false,10000,68817,68326,false,10000,145796,122961,false,10000,177830,146318,false,10000,146316,114769,false,10000,159059,127145,
test/ABC269/A/WA/35016383.c,false,10000,68621,68111,false,10000,151048,128380,false,10000,160267,128657,false,10000,147405,116164,false,10000,147609,116007,
test/ABC269/A/WA/35016424.c,false,10000,63341,62846,false,10000,149423,126672,false,10000,166139,134261,false,10000,159017,127272,false,10000,170705,139083,
test/ABC269/A/WA/35023811.c,false,10000,75102,74590,false,10000,151088,128211,false,10000,162192,130563,false,10000,162555,130939,false,10000,173273,141561,
test/ABC269/A/WA/35023822.c,false,10000,75266,74748,false,10000,138461,115605,false,10000,164109,132397,false,10000,166136,134702,false,10000,165776,134289,
test/ABC269/A/WA/35023833.c,false,10000,75036,74558,false,10000,160327,137315,false,10000,169942,138432,false,10000,151872,120503,false,10000,174321,142626,
test/ABC269/A/WA/35023836.c,false,10000,72975,72487,false,10000,156878,134119,false,10000,170685,139124,false,10000,163175,131345,false,10000,163341,132137,
test/ABC269/A/WA/35030565.c,false,10000,74811,74302,false,10000,153231,130585,false,10000,180458,148976,false,10000,154156,122709,false,10000,185619,153959,
test/ABC269/A/WA/35030610.c,false,10000,75102,74617,false,10000,145981,123229,false,10000,180023,147953,false,10000,157200,125614,false,10000,169528,137947,
test/ABC269/A/WA/35030628.c,false,10000,75815,75322,false,10000,148860,126258,false,10000,165779,134147,false,10000,176371,144734,
test/ABC269/A/WA/35030643.c,false,10000,75596,75099,false,10000,153221,130295,false,10000,176385,144860,true,3833,84254,52413,false,10000,185092,153641,
test/ABC269/A/WA/35041696.c,
test/ABC269/A/WA/35045655.c,false,10000,68552,68100,false,10000,152651,129905,false,10000,148392,116942,false,10000,158265,126600,false,10000,163505,131662,
test/ABC269/A/WA/35045680.c,
test/ABC269/A/WA/35045769.c,false,10000,65114,64653,true,6900,109267,86508,true,310,48371,16725,true,72,47659,15822,true,1645,66758,35029,
test/ABC269/A/WA/35045796.c,false,10000,51961,51462,false,10000,145235,122554,false,10000,147890,116282,false,10000,148153,116428,false,10000,135258,103410,
test/ABC269/A/WA/35045902.c,false,10000,64461,63957,false,10000,142504,119672,false,10000,143874,112501,false,10000,155791,124010,false,10000,157280,125632,
test/ABC269/A/WA/35045916.c,false,10000,65155,64661,false,10000,148311,125688,false,10000,149009,117187,false,10000,172985,140961,false,10000,153113,121399,
test/ABC269/A/WA/35046063.c,false,10000,48425,47945,false,10000,152924,130149,false,10000,162561,131228,false,10000,147019,115194,false,10000,158785,127343,
test/ABC269/A/WA/35046082.c,false,10000,48678,48202,false,10000,146392,123589,false,10000,167535,135963,false,10000,164340,132842,false,10000,155189,123877,
test/ABC269/A/WA/35046247.c,false,10000,69322,68827,true,2347,62305,39677,true,212,49232,17390,true,569,53190,22033,true,282,48347,16749,
test/ABC269/A/WA/35062760.c,false,10000,67256,66750,true,799,45347,22693,true,2678,78392,46951,true,979,54321,22649,false,10000,163481,131727,
test/ABC269/A/WA/35062776.c,false,10000,66089,65578,true,3615,79383,56555,false,10000,162123,130464,true,150,46811,15328,true,511,48527,16866,
test/ABC269/A/WA/35062823.c,false,10000,66796,66295,true,4785,90026,67356,true,4618,89555,57575,true,415,51950,20174,true,4769,100155,68287,
test/ABC269/A/WA/35062861.c,false,10000,66223,65707,true,3570,75824,53026,false,10000,149433,117587,true,5086,104040,72219,false,10000,179216,147485,
test/ABC269/A/WA/35062908.c,false,10000,65639,65130,false,10000,146724,123905,false,10000,152774,120994,false,10000,156148,124590,false,10000,154115,122672,
test/ABC269/A/WA/35062924.c,false,10000,64942,64506,false,10000,154071,131222,false,10000,163431,131896,false,10000,154823,123017,false,10000,158886,127366,
test/ABC269/A/WA/35062966.c,
test/ABC269/A/WA/35063348.c,false,10000,62353,61819,true,4952,98764,75929,false,10000,157745,125765,true,422,62737,30993,true,6367,128722,96618,
test/ABC269/A/WA/35063396.c,false,10000,65608,65097,true,717,42630,20045,true,1513,68158,36253,true,2250,72505,40929,true,6824,117029,85353,
test/ABC269/A/WA/35063446.c,false,10000,63928,63422,true,229,43363,20583,true,419,49287,17593,true,2346,73396,41421,false,10000,160508,128588,
test/ABC269/A/WA/35063464.c,false,10000,64664,64159,true,266,43595,20800,true,98,47177,15695,true,1432,61124,29387,true,8098,149081,116848,
test/ABC269/A/WA/35063561.c,false,10000,64129,63625,true,400,41271,18349,true,490,53142,21689,true,1198,59894,28221,true,4654,98682,66778,
test/ABC269/A/WA/35063650.c,false,10000,63573,63062,false,10000,133380,110631,false,10000,125258,94104,false,10000,130373,99235,false,10000,120192,88878,
test/ABC269/A/WA/35063720.c,false,10000,65230,64740,false,10000,137617,114824,false,10000,125720,94418,false,10000,124712,93281,false,10000,130505,99103,
test/ABC269/A/WA/35063893.c,false,10000,60900,60408,false,10000,153849,131113,false,10000,149837,118098,false,10000,168051,136438,false,10000,169121,137464,
test/ABC269/A/WA/35064636.c,false,10000,64540,64029,true,784,44705,22281,true,653,53622,21805,true,1918,62578,31119,true,1160,63061,31265,
test/ABC269/A/WA/35085600.c,false,10000,68572,68082,true,4694,89799,67098,true,1555,62597,30888,true,1856,64459,32623,true,1120,61710,30026,
test/ABC269/A/WA/35166735.c,false,10000,75836,75320,false,10000,149158,126562,false,10000,162251,130819,false,10000,161706,130225,false,10000,179900,148115,
test/ABC269/A/WA/35193460.c,false,10000,143037,142463,false,10000,200291,177460,false,10000,185042,152646,false,10000,205082,172554,false,10000,196734,164096,
test/ABC269/A/WA/35193524.c,false,10000,140726,140129,false,10000,193254,170590,false,10000,185462,153008,false,10000,210615,178063,false,10000,186900,154283,
test/ABC269/A/WA/35193568.c,false,10000,142813,142234,false,10000,198144,175314,false,10000,183493,151179,false,10000,195560,162999,false,10000,192500,159769,
test/ABC269/A/WA/35193586.c,false,10000,140108,139551,false,10000,186147,163310,false,10000,188052,155489,false,10000,204489,171864,false,10000,186133,153425,
test/ABC269/A/WA/35199620.c,false,10000,143371,142802,false,10000,194495,171647,false,10000,189729,157057,false,10000,192199,159483,false,10000,184307,151855,
test/ABC269/A/WA/35199633.c,false,10000,142260,141690,false,10000,199108,176261,false,10000,183441,151006,false,10000,201739,169187,false,10000,183039,150508,
test/ABC269/A/WA/35199669.c,false,10000,149805,149237,false,10000,194034,171329,false,10000,189823,157262,false,10000,209360,176872,false,10000,192997,160153,
test/ABC269/A/WA/35199690.c,false,10000,141592,141025,false,10000,189245,166683,false,10000,182065,149349,false,10000,206403,173745,false,10000,185655,153018,
test/ABC269/A/WA/35242382.c,true,44,8422,7952,true,57,36755,14138,true,57,47772,15981,true,35,47867,16068,true,47,47025,15379,
test/ABC269/A/WA/35242390.c,true,39,8686,8223,true,54,36745,14112,true,50,47382,15551,true,42,45587,14088,true,38,47482,15808,
test/ABC269/A/WA/35354102.c,true,36,8698,8236,true,36,36301,13633,true,45,46651,14965,true,33,46044,14102,true,32,48001,16100,
test/ABC269/A/WA/35356573.c,false,10000,65590,65130,false,10000,152841,130168,false,10000,137060,105498,false,10000,156724,125274,
test/ABC269/A/WA/35370152.c,false,10000,123018,122409,false,10000,235497,212621,false,10000,255453,222801,false,10000,244540,211745,false,10000,256705,223945,
