target,threshold,is_repaired,used_function_name,pop_count,execution_time,preprocessing_time,similarity_calculation_time,repair_time
test/ABC265/A/WA/35416554.c,0.66,false,test/ABC265/A/AC/34199446.c::main,1000,76102,20770,8590,46584
test/ABC265/A/WA/35416554.c,0.67,false,test/ABC269/A/AC/34961460.c::main,1000,75388,20718,8544,46000
test/ABC265/A/WA/35416554.c,0.68,false,test/ABC270/A/AC/35145227.c::main,1000,77707,20856,8592,48149
test/ABC265/A/WA/35416554.c,0.69,false,test/ABC265/A/AC/34203748.c::main,1000,78065,20902,8652,48382
test/ABC265/A/WA/35416554.c,0.7,false,test/ABC265/A/AC/34199446.c::main,1000,74891,20899,8719,45112
test/ABC265/A/WA/35416554.c,0.71,false,test/ABC265/A/AC/34199870.c::main,1000,77957,21049,8932,47848
test/ABC265/A/WA/35416554.c,0.72,false,test/ABC265/A/AC/34252201.c::main,1000,77515,20980,8806,47587
test/ABC265/A/WA/35416554.c,0.73,false,test/ABC271/A/AC/35284976.c::main,1000,75540,20987,8632,45791
test/ABC265/A/WA/35416554.c,0.74,false,test/ABC271/A/AC/35386798.c::main,1000,77137,20806,8529,47662
test/ABC265/A/WA/35416554.c,0.75,false,test/ABC270/A/AC/35149829.c::main,1000,78036,20862,8725,48281
test/ABC265/A/WA/35416554.c,0.76,false,test/ABC265/A/AC/34207186.c::main,1000,77264,20934,8785,47418
test/ABC265/A/WA/35416554.c,0.77,false,test/ABC265/A/AC/34216403.c::main,1000,76200,20847,8512,46726
test/ABC265/A/WA/35416554.c,0.78,false,test/ABC265/A/AC/34207074.c::main,1000,75318,21083,9007,45099
test/ABC265/A/WA/35416554.c,0.79,false,test/ABC265/A/AC/34199446.c::main,1000,76736,20837,8544,47226
test/ABC265/A/WA/35416554.c,0.8,false,test/ABC265/A/AC/34200822.c::main,1000,78515,20998,8989,48379
test/ABC265/A/WA/35416554.c,0.81,false,test/ABC265/A/AC/34335369.c::main,1000,71413,21068,8832,41394
test/ABC265/A/WA/35416554.c,0.82,false,test/ABC265/A/AC/34207186.c::main,1000,77692,20915,8604,48054
test/ABC265/A/WA/35416554.c,0.83,false,test/ABC265/A/AC/34884076.c::main,1000,75091,20910,8582,45437
test/ABC265/A/WA/35416554.c,0.84,false,test/ABC271/A/AC/35286838.c::main,1000,70878,20825,8760,41120
test/ABC265/A/WA/35416554.c,0.85,false,test/ABC267/A/AC/34537724.c::main,1000,75715,20872,8603,46100
test/ABC265/A/WA/35416554.c,0.86,false,test/ABC265/A/AC/34205259.c::main,1000,77342,20813,8761,47643
test/ABC265/A/WA/35416554.c,0.87,false,test/ABC271/A/AC/35287560.c::main,1000,73927,20909,8713,44176
test/ABC265/A/WA/35416554.c,0.88,false,test/ABC265/A/AC/34199446.c::main,1000,76514,20995,8835,46567
test/ABC265/A/WA/35416554.c,0.89,false,test/ABC265/A/AC/34205259.c::main,1000,78004,20873,8889,48128
test/ABC265/A/WA/35416554.c,0.9,false,test/ABC271/A/AC/35284976.c::main,1000,72323,20808,8563,42820
test/ABC265/A/WA/35416554.c,0.91,false,test/ABC265/A/AC/34199870.c::main,1000,79632,20775,8698,50047
test/ABC265/A/WA/35416554.c,0.92,false,test/ABC265/A/AC/34884076.c::main,1000,70684,20880,8779,40908
test/ABC265/A/WA/35416554.c,0.93,false,test/ABC270/A/AC/35385451.c::main,1000,76631,20863,8858,46776
test/ABC265/A/WA/35416554.c,0.94,false,test/ABC265/A/AC/34200822.c::main,1000,77357,20952,8614,47659
test/ABC265/A/WA/35416554.c,0.95,false,test/ABC270/A/AC/35126153.c::main,1000,75418,20947,8995,45351
test/ABC265/A/WA/35416554.c,0.96,false,test/ABC271/A/AC/35287560.c::main,1000,77425,20876,8880,47551
test/ABC265/A/WA/35416554.c,0.97,false,test/ABC265/A/AC/35061259.c::main,1000,73106,21015,8852,43127
test/ABC265/A/WA/35416554.c,0.98,false,test/ABC271/A/AC/35458089.c::main,1000,75108,20977,8637,45377
test/ABC265/A/WA/35416554.c,0.99,false,test/ABC265/A/AC/35261378.c::main,1000,78366,21087,8728,48423
test/ABC265/A/WA/35416554.c,1,false,test/ABC265/A/AC/34231450.c::main,1000,78694,20899,8912,48744
test/ABC266/A/WA/34387647.c,0,false,test/ABC265/A/AC/34466874.c::main,1000,63223,20799,8001,34277
test/ABC266/A/WA/34387647.c,0.01,false,test/ABC266/A/AC/34482248.c::main,1000,63385,21078,8033,34149
test/ABC266/A/WA/34387647.c,0.02,false,test/ABC266/A/AC/34869744.c::main,1000,62591,20713,7882,33877
test/ABC266/A/WA/34387647.c,0.03,false,test/ABC266/A/AC/34479155.c::main,1000,62852,20827,7999,33908
test/ABC266/A/WA/34387647.c,0.04,false,test/ABC266/A/AC/34377496.c::main,1000,63986,21170,8167,34522
test/ABC266/A/WA/34387647.c,0.05,false,test/ABC271/A/AC/35276318.c::main,1000,63344,21019,8122,34092
test/ABC266/A/WA/34387647.c,0.06,false,test/ABC266/A/AC/34520607.c::main,1000,62354,20841,8414,32962
test/ABC266/A/WA/34387647.c,0.07,false,test/ABC266/A/AC/35463808.c::main,1000,63305,21084,8207,33878
test/ABC266/A/WA/34387647.c,0.08,false,test/ABC267/A/AC/34537268.c::main,1000,63015,20655,8503,33711
test/ABC266/A/WA/34387647.c,0.09,false,test/ABC266/A/AC/34633277.c::main,1000,63083,20963,8143,33866
test/ABC266/A/WA/34387647.c,0.1,false,test/ABC266/A/AC/34405357.c::main,1000,62657,20937,8269,33325
test/ABC266/A/WA/34387647.c,0.11,false,test/ABC266/A/AC/34373455.c::main,1000,62669,20758,8161,33627
test/ABC266/A/WA/34387647.c,0.12,false,test/ABC266/A/AC/34514691.c::main,1000,64038,20979,8279,34654
test/ABC266/A/WA/34387647.c,0.13,false,test/ABC267/A/AC/34852389.c::main,1000,62983,20742,8295,33838
test/ABC266/A/WA/34387647.c,0.14,false,test/ABC267/A/AC/35532945.c::main,1000,62955,20754,8013,34041
test/ABC266/A/WA/34387647.c,0.15,false,test/ABC266/A/AC/34373777.c::main,1000,63735,20840,8276,34498
test/ABC266/A/WA/34387647.c,0.16,false,test/ABC269/A/AC/34932903.c::main,1000,62398,20857,8275,33132
test/ABC266/A/WA/34387647.c,0.17,false,test/ABC267/A/AC/35457188.c::main,1000,62884,20964,8040,33772
test/ABC266/A/WA/34387647.c,0.18,false,test/ABC267/A/AC/34537275.c::main,1000,63070,21264,8293,33404
test/ABC266/A/WA/34387647.c,0.19,false,test/ABC266/A/AC/34373777.c::main,1000,61669,20700,8419,32380
test/ABC266/A/WA/34387647.c,0.2,false,test/ABC266/A/AC/34436369.c::main,1000,62866,20993,8313,33426
test/ABC266/A/WA/34387647.c,0.21,false,test/ABC267/A/AC/34537268.c::main,1000,62223,20849,8180,33086
test/ABC266/A/WA/34387647.c,0.22,false,test/ABC267/A/AC/34536897.c::main,1000,62507,20734,8192,33469
test/ABC266/A/WA/34387647.c,0.23,false,test/ABC266/A/AC/34386280.c::main,1000,62182,20872,8206,32983
test/ABC266/A/WA/34387647.c,0.24,false,test/ABC266/A/AC/34520830.c::main,1000,62049,20834,8179,32925
test/ABC266/A/WA/34387647.c,0.25,false,test/ABC267/A/AC/34567117.c::main,1000,63333,21034,8119,34069
test/ABC266/A/WA/34387647.c,0.26,false,test/ABC267/A/AC/34852389.c::main,1000,62540,20854,8260,33293
test/ABC266/A/WA/34387647.c,0.27,false,test/ABC267/A/AC/34685188.c::main,1000,63141,20804,8556,33643
test/ABC266/A/WA/34387647.c,0.28,false,test/ABC266/A/AC/34372947.c::main,1000,61546,21093,8162,32164
test/ABC266/A/WA/34387647.c,0.29,false,test/ABC267/A/AC/34684714.c::main,1000,62119,20880,8265,32840
test/ABC266/A/WA/34387647.c,0.3,false,test/ABC266/A/AC/34370086.c::main,1000,62760,20758,8309,33574
test/ABC266/A/WA/34387647.c,0.31,false,test/ABC266/A/AC/34517228.c::main,1000,61919,21034,8167,32608
test/ABC266/A/WA/34387647.c,0.32,false,test/ABC267/A/AC/34537811.c::main,1000,62969,20918,8420,33511
test/ABC266/A/WA/34387647.c,0.33,false,test/ABC266/A/AC/34374590.c::main,1000,61736,20666,8199,32764
test/ABC266/A/WA/34387647.c,0.34,false,test/ABC267/A/AC/34540251.c::main,1000,61622,20922,8258,32325
test/ABC266/A/WA/34387647.c,0.35,true,test/ABC266/A/AC/34479155.c::main,922,61763,20907,8204,32541
test/ABC266/A/WA/34387647.c,0.36,false,test/ABC266/A/AC/34380723.c::main,1000,62640,20758,8415,33345
test/ABC266/A/WA/34387647.c,0.37,false,test/ABC266/A/AC/34842300.c::main,1000,62912,21012,8459,33334
test/ABC266/A/WA/34387647.c,0.38,false,test/ABC266/A/AC/35577837.c::main,1000,62169,20887,8173,32998
test/ABC266/A/WA/34387647.c,0.39,false,test/ABC266/A/AC/34883137.c::main,1000,62927,20910,8332,33573
test/ABC266/A/WA/34387647.c,0.4,false,test/ABC267/A/AC/34536897.c::main,1000,61026,20668,8226,32022
test/ABC266/A/WA/34387647.c,0.41,false,test/ABC272/A/AC/35483537.c::main,1000,62288,20876,8475,32803
test/ABC266/A/WA/34387647.c,0.42,true,test/ABC266/A/AC/34372609.c::main,773,61639,20872,8348,32309
test/ABC266/A/WA/34387647.c,0.43,false,test/ABC266/A/AC/34372299.c::main,1000,63969,20768,8324,34754
test/ABC266/A/WA/34387647.c,0.44,false,test/ABC266/A/AC/35568457.c::main,1000,62089,20797,8245,32934
test/ABC266/A/WA/34387647.c,0.45,false,test/ABC266/A/AC/34369910.c::main,1000,63608,20748,8445,34263
test/ABC266/A/WA/34387647.c,0.46,false,test/ABC266/A/AC/34517228.c::main,1000,63448,20914,8452,33959
test/ABC266/A/WA/34387647.c,0.47,false,test/ABC266/A/AC/34384471.c::main,1000,63332,20813,8313,34095
test/ABC266/A/WA/34387647.c,0.48,false,test/ABC267/A/AC/34535609.c::main,1000,64316,20927,8468,34764
test/ABC266/A/WA/34387647.c,0.49,false,test/ABC267/A/AC/34531029.c::main,1000,63479,20938,8533,33894
test/ABC266/A/WA/34387647.c,0.5,false,test/ABC271/A/AC/35386798.c::main,1000,62240,20892,8378,32858
test/ABC266/A/WA/34387647.c,0.51,false,test/ABC266/A/AC/35175778.c::main,1000,62750,20621,8342,33650
test/ABC266/A/WA/34387647.c,0.52,false,test/ABC267/A/AC/34989934.c::main,1000,64265,21028,8496,34615
test/ABC266/A/WA/34387647.c,0.53,false,test/ABC267/A/AC/34968760.c::main,1000,63922,21022,8466,34323
test/ABC266/A/WA/34387647.c,0.54,false,test/ABC266/A/AC/34791725.c::main,1000,63793,20697,8398,34590
test/ABC266/A/WA/34387647.c,0.55,false,test/ABC267/A/AC/34542531.c::main,1000,63544,21115,8652,33666
test/ABC266/A/WA/34387647.c,0.56,false,test/ABC267/A/AC/34536897.c::main,1000,63023,20745,8367,33798
test/ABC266/A/WA/34387647.c,0.57,false,test/ABC266/A/AC/35443158.c::main,1000,62870,20807,8375,33575
test/ABC266/A/WA/34387647.c,0.58,false,test/ABC267/A/AC/34589777.c::main,1000,62876,20808,8319,33630
test/ABC266/A/WA/34387647.c,0.59,false,test/ABC267/A/AC/34540046.c::main,1000,63050,21176,8474,33292
test/ABC266/A/WA/34387647.c,0.6,false,test/ABC267/A/AC/34653556.c::main,1000,63209,20827,8672,33583
test/ABC266/A/WA/34387647.c,0.61,false,test/ABC266/A/AC/34427234.c::main,1000,64249,20969,8576,34563
test/ABC266/A/WA/34387647.c,0.62,false,test/ABC267/A/AC/35531474.c::main,1000,64917,21023,8811,34946
test/ABC266/A/WA/34387647.c,0.63,false,test/ABC266/A/AC/34371881.c::main,1000,63459,20934,8611,33745
test/ABC266/A/WA/34387647.c,0.64,false,test/ABC267/A/AC/34589777.c::main,1000,61503,20776,8300,32314
test/ABC266/A/WA/34387647.c,0.65,false,test/ABC266/A/AC/34864275.c::main,1000,62985,20914,8720,33209
test/ABC266/A/WA/34387647.c,0.66,false,test/ABC267/A/AC/34545382.c::main,1000,62184,20976,8390,32711
test/ABC266/A/WA/34387647.c,0.67,false,test/ABC267/A/AC/34589777.c::main,1000,62958,20888,8833,33090
test/ABC266/A/WA/34387647.c,0.68,false,test/ABC269/A/AC/34939058.c::main,1000,63977,20906,8361,34587
test/ABC266/A/WA/34387647.c,0.69,false,test/ABC267/A/AC/34722745.c::main,1000,62466,20803,8553,32983
test/ABC266/A/WA/34387647.c,0.7,false,test/ABC266/A/AC/34380593.c::main,1000,63186,21060,8753,33249
test/ABC266/A/WA/34387647.c,0.71,false,test/ABC266/A/AC/34372947.c::main,1000,63693,20967,8527,34089
test/ABC266/A/WA/34387647.c,0.72,false,test/ABC267/A/AC/34539706.c::main,1000,63369,21006,8404,33847
test/ABC266/A/WA/34387647.c,0.73,false,test/ABC266/A/AC/34378486.c::main,1000,62188,20756,8337,32976
test/ABC266/A/WA/34387647.c,0.74,false,test/ABC267/A/AC/34569402.c::main,1000,61032,20938,8523,31443
test/ABC266/A/WA/34387647.c,0.75,false,test/ABC270/A/AC/35115224.c::main,1000,62347,20963,8394,32871
test/ABC266/A/WA/34387647.c,0.76,false,test/ABC266/A/AC/34414476.c::main,1000,64210,20762,8540,34692
test/ABC266/A/WA/34387647.c,0.77,false,test/ABC267/A/AC/34537443.c::main,1000,63085,20781,8360,33817
test/ABC266/A/WA/34387647.c,0.78,false,test/ABC266/A/AC/34384365.c::main,1000,64041,20987,8841,34079
test/ABC266/A/WA/34387647.c,0.79,false,test/ABC266/A/AC/34514691.c::main,1000,63993,20888,8502,34443
test/ABC266/A/WA/34387647.c,0.8,false,test/ABC266/A/AC/34384471.c::main,1000,62893,20636,8610,33540
test/ABC266/A/WA/34387647.c,0.81,false,test/ABC267/A/AC/35034220.c::main,1000,64038,20654,8378,34884
test/ABC266/A/WA/34387647.c,0.82,false,test/ABC266/A/AC/34373201.c::main,1000,62849,20793,8780,33144
test/ABC266/A/WA/34387647.c,0.83,false,test/ABC266/A/AC/35293992.c::main,1000,63580,21071,8540,33844
test/ABC266/A/WA/34387647.c,0.84,false,test/ABC267/A/AC/34549773.c::main,1000,63431,21143,8521,33577
test/ABC266/A/WA/34387647.c,0.85,false,test/ABC266/A/AC/34372299.c::main,1000,63220,20929,8421,33762
test/ABC266/A/WA/34387647.c,0.86,false,test/ABC267/A/AC/35004028.c::main,1000,63260,20883,8644,33613
test/ABC266/A/WA/34387647.c,0.87,false,test/ABC266/A/AC/34391156.c::main,1000,63685,20975,8632,33949
test/ABC266/A/WA/34387647.c,0.88,false,test/ABC266/A/AC/34474672.c::main,1000,64466,20814,8612,34918
test/ABC266/A/WA/34387647.c,0.89,false,test/ABC266/A/AC/34427234.c::main,1000,63058,21013,8457,33474
test/ABC266/A/WA/34387647.c,0.9,false,test/ABC267/A/AC/35187296.c::main,1000,62054,20907,8357,32675
test/ABC266/A/WA/34387647.c,0.91,false,test/ABC267/A/AC/34531646.c::main,1000,62854,20918,8585,33231
test/ABC266/A/WA/34387647.c,0.92,false,test/ABC267/A/AC/34537779.c::main,1000,60186,20739,8480,30852
test/ABC266/A/WA/34387647.c,0.93,false,test/ABC267/A/AC/34567117.c::main,1000,62730,20992,8823,32771
test/ABC266/A/WA/34387647.c,0.94,false,test/ABC266/A/AC/34456397.c::main,1000,62359,21023,8610,32603
test/ABC266/A/WA/34387647.c,0.95,false,test/ABC266/A/AC/34410987.c::main,1000,63836,20925,8765,33976
test/ABC266/A/WA/34387647.c,0.96,false,test/ABC266/A/AC/34370966.c::main,1000,62396,20733,8456,33096
test/ABC266/A/WA/34387647.c,0.97,false,test/ABC266/A/AC/34377290.c::main,1000,62545,21019,8457,32950
test/ABC266/A/WA/34387647.c,0.98,false,test/ABC266/A/AC/34479155.c::main,1000,63454,20812,8679,33845
test/ABC266/A/WA/34387647.c,0.99,false,test/ABC266/A/AC/34383080.c::main,1000,62581,20911,8690,32867
test/ABC266/A/WA/34387647.c,1,false,test/ABC267/A/AC/34852389.c::main,1000,63929,20830,8535,34446
test/ABC266/A/WA/34388373.c,0,false,test/ABC270/A/AC/35252454.c::main,1000,68862,20874,7999,39882
test/ABC266/A/WA/34388373.c,0.01,false,test/ABC270/A/AC/35095498.c::main,1000,69048,20828,8026,40057
test/ABC266/A/WA/34388373.c,0.02,false,test/ABC269/A/AC/35062965.c::main,1000,68956,20981,8081,39768
test/ABC266/A/WA/34388373.c,0.03,false,test/ABC268/A/AC/35575910.c::main,1000,68752,21103,8013,39511
test/ABC266/A/WA/34388373.c,0.04,false,test/ABC270/A/AC/35129661.c::main,1000,67602,20994,8069,38413
test/ABC266/A/WA/34388373.c,0.05,false,test/ABC270/A/AC/35441732.c::main,1000,70257,20780,8240,41111
test/ABC266/A/WA/34388373.c,0.06,false,test/ABC267/A/AC/34536897.c::main,1000,67870,20632,8034,39086
test/ABC266/A/WA/34388373.c,0.07,false,test/ABC266/A/AC/35577837.c::main,1000,67327,20844,8282,38063
test/ABC266/A/WA/34388373.c,0.08,false,test/ABC266/A/AC/34370146.c::main,1000,67899,21192,8439,38124
test/ABC266/A/WA/34388373.c,0.09,false,test/ABC270/A/AC/35331864.c::main,1000,68362,20884,8282,39059
test/ABC266/A/WA/34388373.c,0.1,false,test/ABC271/A/AC/35287462.c::print_sixteen,1000,68947,20873,8031,39925
test/ABC266/A/WA/34388373.c,0.11,false,test/ABC266/A/AC/34864275.c::main,1000,67402,20739,8023,38531
test/ABC266/A/WA/34388373.c,0.12,false,test/ABC271/A/AC/35285431.c::main,1000,68038,20777,8109,39047
test/ABC266/A/WA/34388373.c,0.13,false,test/ABC267/A/AC/34543203.c::main,1000,67925,20801,8139,38872
test/ABC266/A/WA/34388373.c,0.14,false,test/ABC266/A/AC/34370381.c::main,1000,65348,20951,8148,36130
test/ABC266/A/WA/34388373.c,0.15,false,test/ABC267/A/AC/34569402.c::main,1000,68528,20878,8471,39021
test/ABC266/A/WA/34388373.c,0.16,false,test/ABC270/A/AC/35113302.c::main,1000,67598,20789,8093,38589
test/ABC266/A/WA/34388373.c,0.17,false,test/ABC265/A/AC/34345650.c::main,1000,67809,20884,8202,38612
test/ABC266/A/WA/34388373.c,0.18,false,test/ABC270/A/AC/35399213.c::main,1000,68892,20947,8382,39387
test/ABC266/A/WA/34388373.c,0.19,false,test/ABC266/A/AC/35327994.c::main,1000,67612,20739,8278,38444
test/ABC266/A/WA/34388373.c,0.2,false,test/ABC267/A/AC/34546242.c::main,1000,68634,20752,8385,39389
test/ABC266/A/WA/34388373.c,0.21,false,test/ABC270/A/AC/35390933.c::main,1000,68013,20931,8225,38738
test/ABC266/A/WA/34388373.c,0.22,false,test/ABC272/A/AC/35469147.c::main,1000,69605,20955,8550,39933
test/ABC266/A/WA/34388373.c,0.23,false,test/ABC272/A/AC/35492247.c::main,1000,69030,21054,8505,39296
test/ABC266/A/WA/34388373.c,0.24,false,test/ABC270/A/AC/35197025.c::main,1000,68751,20768,8121,39755
test/ABC266/A/WA/34388373.c,0.25,false,test/ABC270/A/AC/35145073.c::main,1000,69164,21069,8363,39605
test/ABC266/A/WA/34388373.c,0.26,false,test/ABC268/A/AC/35567720.c::main,1000,68134,20966,8612,38396
test/ABC266/A/WA/34388373.c,0.27,false,test/ABC268/A/AC/34749229.c::main,1000,70453,20930,8254,41161
test/ABC266/A/WA/34388373.c,0.28,false,test/ABC265/A/AC/34239614.c::main,1000,69431,21094,8249,39983
test/ABC266/A/WA/34388373.c,0.29,false,test/ABC265/A/AC/34211727.c::main,1000,69654,20805,8262,40474
test/ABC266/A/WA/34388373.c,0.3,false,test/ABC270/A/AC/35104471.c::main,1000,67777,21025,8279,38365
test/ABC266/A/WA/34388373.c,0.31,false,test/ABC270/A/AC/35113302.c::main,1000,68966,20818,8621,39385
test/ABC266/A/WA/34388373.c,0.32,false,test/ABC268/A/AC/34746466.c::main,1000,68885,21021,8269,39425
test/ABC266/A/WA/34388373.c,0.33,false,test/ABC270/A/AC/35176787.c::main,1000,68621,21115,8214,39169
test/ABC266/A/WA/34388373.c,0.34,false,test/ABC267/A/AC/34531029.c::main,1000,67426,20827,8247,38240
test/ABC266/A/WA/34388373.c,0.35,false,test/ABC267/A/AC/34694046.c::main,1000,68590,20817,8375,39283
test/ABC266/A/WA/34388373.c,0.36,false,test/ABC268/A/AC/34733942.c::main,1000,68432,20990,8437,38877
test/ABC266/A/WA/34388373.c,0.37,false,test/ABC266/A/AC/34372609.c::main,1000,68505,20753,8316,39299
test/ABC266/A/WA/34388373.c,0.38,false,test/ABC272/A/AC/35494533.c::main,1000,66871,20884,8197,37681
test/ABC266/A/WA/34388373.c,0.39,false,test/ABC267/A/AC/34963495.c::main,1000,69341,20857,8461,39902
test/ABC266/A/WA/34388373.c,0.4,false,test/ABC265/A/AC/34212880.c::main,1000,69020,21014,8524,39330
test/ABC266/A/WA/34388373.c,0.41,false,test/ABC270/A/AC/35112898.c::main,1000,67834,20882,8743,38070
test/ABC266/A/WA/34388373.c,0.42,false,test/ABC266/A/AC/34884540.c::main,1000,68219,20706,8228,39173
test/ABC266/A/WA/34388373.c,0.43,false,test/ABC270/A/AC/35115224.c::main,1000,68032,20770,8313,38829
test/ABC266/A/WA/34388373.c,0.44,false,test/ABC267/A/AC/34540624.c::main,1000,69950,20963,8331,40549
test/ABC266/A/WA/34388373.c,0.45,false,test/ABC270/A/AC/35096609.c::main,1000,69508,21073,8518,39797
test/ABC266/A/WA/34388373.c,0.46,false,test/ABC267/A/AC/34852389.c::main,1000,67704,20724,8474,38397
test/ABC266/A/WA/34388373.c,0.47,false,test/ABC265/A/AC/34202424.c::main,1000,67050,20895,8339,37702
test/ABC266/A/WA/34388373.c,0.48,false,test/ABC268/A/AC/34738624.c::main,1000,69862,20788,8614,40338
test/ABC266/A/WA/34388373.c,0.49,false,test/ABC266/A/AC/34384471.c::main,1000,67488,20754,8380,38246
test/ABC266/A/WA/34388373.c,0.5,false,test/ABC270/A/AC/35115224.c::main,1000,69159,21151,8513,39353
test/ABC266/A/WA/34388373.c,0.51,false,test/ABC270/A/AC/35252404.c::main,1000,69560,21106,8300,40024
test/ABC266/A/WA/34388373.c,0.52,false,test/ABC270/A/AC/35100436.c::main,1000,68339,20792,8431,39002
test/ABC266/A/WA/34388373.c,0.53,false,test/ABC269/A/AC/34920360.c::main,1000,68884,21029,8622,39072
test/ABC266/A/WA/34388373.c,0.54,false,test/ABC268/A/AC/35061342.c::main,1000,68406,21015,8582,38682
test/ABC266/A/WA/34388373.c,0.55,false,test/ABC267/A/AC/34533448.c::main,1000,67346,20681,8365,38181
test/ABC266/A/WA/34388373.c,0.56,false,test/ABC267/A/AC/35034220.c::main,1000,67387,20891,8519,37867
test/ABC266/A/WA/34388373.c,0.57,false,test/ABC271/A/AC/35420077.c::main,1000,69058,20826,8504,39615
test/ABC266/A/WA/34388373.c,0.58,false,test/ABC269/A/AC/34932998.c::main,1000,68868,20840,8602,39300
test/ABC266/A/WA/34388373.c,0.59,false,test/ABC267/A/AC/34541048.c::main,1000,68746,20834,8458,39342
test/ABC266/A/WA/34388373.c,0.6,false,test/ABC270/A/AC/35417682.c::main,1000,68495,20945,8551,38846
test/ABC266/A/WA/34388373.c,0.61,false,test/ABC267/A/AC/35212965.c::main,1000,68852,20896,8467,39382
test/ABC266/A/WA/34388373.c,0.62,false,test/ABC266/A/AC/34381138.c::main,1000,69621,20773,8623,40093
test/ABC266/A/WA/34388373.c,0.63,false,test/ABC268/A/AC/34756292.c::main,1000,69821,21691,8480,39500
test/ABC266/A/WA/34388373.c,0.64,false,test/ABC271/A/AC/35428238.c::main,1000,68900,20716,8394,39679
test/ABC266/A/WA/34388373.c,0.65,false,test/ABC270/A/AC/35129661.c::main,1000,67530,20741,8447,38231
test/ABC266/A/WA/34388373.c,0.66,false,test/ABC271/A/AC/35340389.c::main,1000,69368,20872,8475,39914
test/ABC266/A/WA/34388373.c,0.67,false,test/ABC265/A/AC/35020376.c::main,1000,67548,20925,8492,38020
test/ABC266/A/WA/34388373.c,0.68,false,test/ABC270/A/AC/35118193.c::main,1000,69256,20913,8426,39809
test/ABC266/A/WA/34388373.c,0.69,false,test/ABC267/A/AC/34542531.c::main,1000,68034,20784,8545,38587
test/ABC266/A/WA/34388373.c,0.7,false,test/ABC265/A/AC/34201724.c::main,1000,68319,20774,8395,39041
test/ABC266/A/WA/34388373.c,0.71,false,test/ABC267/A/AC/35457188.c::main,1000,69977,20998,8610,40223
test/ABC266/A/WA/34388373.c,0.72,false,test/ABC267/A/AC/34535993.c::main,1000,69031,21304,8633,38960
test/ABC266/A/WA/34388373.c,0.73,false,test/ABC268/A/AC/34740481.c::main,1000,68049,21141,8867,37897
test/ABC266/A/WA/34388373.c,0.74,false,test/ABC267/A/AC/34639032.c::main,1000,69396,20872,8638,39765
test/ABC266/A/WA/34388373.c,0.75,false,test/ABC265/A/AC/34279882.c::main,1000,68992,20933,8594,39304
test/ABC266/A/WA/34388373.c,0.76,false,test/ABC265/A/AC/34360362.c::main,1000,68341,20884,8547,38797
test/ABC266/A/WA/34388373.c,0.77,false,test/ABC271/A/AC/35290490.c::main,1000,68044,21078,8603,38146
test/ABC266/A/WA/34388373.c,0.78,false,test/ABC266/A/AC/34439525.c::main,1000,68609,20961,8655,38885
test/ABC266/A/WA/34388373.c,0.79,false,test/ABC266/A/AC/35025359.c::main,1000,68382,20882,8725,38659
test/ABC266/A/WA/34388373.c,0.8,false,test/ABC271/A/AC/35304526.c::main,1000,66591,20700,8558,37213
test/ABC266/A/WA/34388373.c,0.81,false,test/ABC265/A/AC/34278471.c::main,1000,68161,21135,8805,38101
test/ABC266/A/WA/34388373.c,0.82,false,test/ABC270/A/AC/35380208.c::main,1000,69772,20903,8633,39933
test/ABC266/A/WA/34388373.c,0.83,false,test/ABC270/A/AC/35129661.c::main,1000,69088,20819,8485,39675
test/ABC266/A/WA/34388373.c,0.84,false,test/ABC265/A/AC/34208277.c::main,1000,71180,20886,8562,41615
test/ABC266/A/WA/34388373.c,0.85,false,test/ABC272/A/AC/35483537.c::main,1000,69418,21038,8355,39887
test/ABC266/A/WA/34388373.c,0.86,false,test/ABC266/A/AC/34375681.c::main,1000,68829,20797,8499,39424
test/ABC266/A/WA/34388373.c,0.87,false,test/ABC265/A/AC/34204967.c::main,1000,69369,20916,8621,39719
test/ABC266/A/WA/34388373.c,0.88,false,test/ABC269/A/AC/35438929.c::main,1000,68619,20746,8644,39074
test/ABC266/A/WA/34388373.c,0.89,false,test/ABC265/A/AC/34226477.c::main,1000,69394,20615,8568,40101
test/ABC266/A/WA/34388373.c,0.9,false,test/ABC271/A/AC/35289630.c::main,1000,69349,20854,8551,39837
test/ABC266/A/WA/34388373.c,0.91,false,test/ABC272/A/AC/35482751.c::main,1000,67514,21005,8579,37816
test/ABC266/A/WA/34388373.c,0.92,false,test/ABC272/A/AC/35477155.c::main,1000,68559,20962,8550,38939
test/ABC266/A/WA/34388373.c,0.93,false,test/ABC267/A/AC/35004028.c::main,1000,69947,21173,8689,39923
test/ABC266/A/WA/34388373.c,0.94,false,test/ABC270/A/AC/35113302.c::main,1000,67929,20956,8659,38206
test/ABC266/A/WA/34388373.c,0.95,false,test/ABC270/A/AC/35417682.c::main,1000,68149,20773,8884,38346
test/ABC266/A/WA/34388373.c,0.96,false,test/ABC265/A/AC/35020376.c::main,1000,67929,20960,8502,38356
test/ABC266/A/WA/34388373.c,0.97,false,test/ABC268/A/AC/34731578.c::main,1000,68462,20886,8617,38848
test/ABC266/A/WA/34388373.c,0.98,false,test/ABC269/A/AC/34958306.c::main,1000,69126,21001,8945,39045
test/ABC266/A/WA/34388373.c,0.99,false,test/ABC272/A/AC/35553792.c::main,1000,69778,20738,8761,40141
