target,0.isSuccess,0.created,0.totalTime,0.repairTime,1.isSuccess,1.created,1.totalTime,1.repairTime,2.isSuccess,2.created,2.totalTime,2.repairTime,3.isSuccess,3.created,3.totalTime,3.repairTime,4.isSuccess,4.created,4.totalTime,4.repairTime,
test/ABC272/A/WA/35469736.c,target,0.isSuccess,0.created,0.totalTime,0.repairTime,1.isSuccess,1.created,1.totalTime,1.repairTime,2.isSuccess,2.created,2.totalTime,2.repairTime,3.isSuccess,3.created,3.totalTime,3.repairTime,4.isSuccess,4.created,4.totalTime,4.repairTime,
target,0.isSuccess,0.created,0.totalTime,0.repairTime,1.isSuccess,1.created,1.totalTime,1.repairTime,2.isSuccess,2.created,2.totalTime,2.repairTime,3.isSuccess,3.created,3.totalTime,3.repairTime,4.isSuccess,4.created,4.totalTime,4.repairTime,
test/ABC269/A/WA/35023833.c,false,10000,56891,56416,false,10000,91569,68835,false,10000,132611,100896,false,10000,125646,94257,false,10000,123702,92422,
test/ABC269/A/WA/35023836.c,false,10000,57272,56784,false,10000,105789,83055,false,10000,132474,100851,false,10000,135543,103942,false,10000,142690,111117,
test/ABC269/A/WA/35030565.c,false,10000,60430,59988,false,10000,114573,91697,false,10000,137437,106089,false,10000,139440,107773,false,10000,138883,107072,
test/ABC269/A/WA/35030610.c,false,10000,61129,60648,false,10000,122215,99426,false,10000,142564,111061,false,10000,134857,103569,false,10000,128765,96804,
test/ABC269/A/WA/35030628.c,false,10000,60577,60098,false,10000,113283,90650,false,10000,146312,114990,false,10000,119215,87853,false,10000,131812,100856,
test/ABC269/A/WA/35030643.c,false,10000,61196,60765,false,10000,109070,86398,false,10000,135117,103539,false,10000,141974,110621,false,10000,131511,100212,
test/ABC269/A/WA/35041696.c,
test/ABC269/A/WA/35045655.c,false,10000,58332,57903,false,10000,113303,90727,false,10000,127638,96345,false,10000,129580,98084,false,10000,146871,115499,
test/ABC269/A/WA/35045680.c,
test/ABC269/A/WA/35045769.c,false,10000,54807,54354,true,5674,79558,57012,true,310,46554,14652,true,850,51741,20393,false,10000,125962,94307,
test/ABC269/A/WA/35045796.c,false,10000,40761,40319,false,10000,84542,61808,false,10000,107444,75757,false,10000,120233,88575,false,10000,123705,92163,
test/ABC269/A/WA/35045902.c,false,10000,53704,53208,false,10000,116771,94141,false,10000,114482,82650,false,10000,124138,92601,false,10000,135995,104435,
test/ABC269/A/WA/35045916.c,false,10000,55081,54582,false,10000,110928,88364,false,10000,109698,78164,false,10000,132496,100790,false,10000,119685,88160,
test/ABC269/A/WA/35046063.c,false,10000,40815,40404,false,10000,106542,83905,false,10000,118225,87250,false,10000,139573,108304,false,10000,146989,115673,
test/ABC269/A/WA/35046082.c,false,10000,40887,40425,false,10000,127740,105209,false,10000,108753,77624,false,10000,132210,100896,false,10000,140354,109042,
test/ABC269/A/WA/35046247.c,false,10000,58118,57625,true,2677,60482,37974,true,257,46136,15012,true,72,47700,16144,false,10000,132872,101597,
test/ABC269/A/WA/35062760.c,false,10000,55237,54748,true,426,42369,19698,false,10000,125360,93644,false,10000,131511,99554,false,10000,138874,107003,
test/ABC269/A/WA/35062776.c,false,10000,55037,54536,true,526,38076,15327,true,2557,72545,40957,false,10000,131896,99941,false,10000,121319,89314,
test/ABC269/A/WA/35062823.c,false,10000,55382,54931,true,7891,91958,69297,false,10000,118448,86774,true,1120,53380,21704,false,10000,134861,103151,
test/ABC269/A/WA/35062861.c,false,10000,55132,54644,false,10000,118571,95838,false,10000,129999,98156,false,10000,139776,107928,false,10000,120798,89157,
test/ABC269/A/WA/35062908.c,false,10000,55642,55212,false,10000,109603,86872,false,10000,120232,88738,false,10000,143672,111906,false,10000,132351,100840,
test/ABC269/A/WA/35062924.c,false,10000,57062,56565,false,10000,114881,92087,false,10000,115020,83500,false,10000,152773,121340,false,10000,138580,106901,
test/ABC269/A/WA/35062966.c,
test/ABC269/A/WA/35063348.c,false,10000,53645,53152,true,942,51968,29241,true,523,61874,30370,false,10000,136071,104061,false,10000,151508,119782,
test/ABC269/A/WA/35063396.c,false,10000,54887,54448,true,1323,47895,25267,false,10000,136062,104358,true,5000,81863,50356,false,10000,124796,93203,
test/ABC269/A/WA/35063446.c,false,10000,54077,53570,true,439,39285,16566,false,10000,113310,81413,true,2776,74671,42963,true,5753,98174,66833,
test/ABC269/A/WA/35063464.c,false,10000,54938,54449,true,2608,65580,42866,false,10000,126618,95081,false,10000,128949,97534,
test/ABC269/A/WA/35063561.c,false,10000,55035,54525,true,52,35247,12599,false,10000,122781,90993,true,2631,76527,44735,false,10000,131066,99643,
test/ABC269/A/WA/35063650.c,false,10000,54518,54046,false,10000,78448,55709,false,10000,67030,36103,false,10000,65681,34582,false,10000,67071,36218,
test/ABC269/A/WA/35063720.c,false,10000,54640,54216,false,10000,80357,57761,false,10000,81776,50738,false,10000,70934,39862,false,10000,64165,32756,
test/ABC269/A/WA/35063893.c,false,10000,53177,52682,false,10000,105942,83060,false,10000,114697,83127,false,10000,126828,95329,false,10000,132453,100725,
test/ABC269/A/WA/35064636.c,false,10000,54383,53898,true,242,36022,13556,true,4556,95694,64164,false,10000,148786,117062,false,10000,129756,97981,
test/ABC269/A/WA/35085600.c,false,10000,55972,55491,true,281,35996,13167,true,2185,60195,28686,true,1687,68016,36438,true,2755,67416,35897,
test/ABC269/A/WA/35166735.c,false,10000,56970,56491,false,10000,122030,99503,false,10000,120361,89090,false,10000,137882,106439,false,10000,126814,95181,
test/ABC269/A/WA/35193460.c,false,10000,85623,85064,false,10000,130462,107670,false,10000,138298,105757,false,10000,161683,128791,false,10000,146210,113231,
test/ABC269/A/WA/35193524.c,false,10000,87481,86902,false,10000,131762,109047,false,10000,142237,109599,false,10000,158297,125419,false,10000,157248,124655,
test/ABC269/A/WA/35193568.c,false,10000,86639,86077,false,10000,135311,112651,false,10000,141989,109605,false,10000,153813,121008,false,10000,154873,122403,
test/ABC269/A/WA/35193586.c,false,10000,88349,87783,false,10000,129457,106550,false,10000,133581,101014,false,10000,160578,128256,false,10000,147894,115540,
test/ABC269/A/WA/35199620.c,false,10000,84152,83603,false,10000,136040,113332,false,10000,146942,114389,false,10000,160021,127485,false,10000,147862,115363,
test/ABC269/A/WA/35199633.c,false,10000,86662,86103,false,10000,138186,115454,false,10000,144491,111962,false,10000,158898,126295,false,10000,147614,115039,
test/ABC269/A/WA/35199669.c,false,10000,90101,89565,false,10000,134437,111698,false,10000,146796,114449,false,10000,161968,129282,false,10000,143975,111712,
test/ABC269/A/WA/35199690.c,false,10000,86505,85941,false,10000,133481,110635,false,10000,144319,111368,false,10000,161299,128516,false,10000,164190,131448,
test/ABC269/A/WA/35242382.c,true,53,1500,1040,true,49,35049,12590,true,45,44936,13491,true,33,46894,15221,true,53,48417,16279,
test/ABC269/A/WA/35242390.c,true,54,1154,686,true,36,39215,16317,true,45,44908,13504,true,41,47064,15499,true,36,48223,16455,
test/ABC269/A/WA/35354102.c,true,42,1070,666,true,39,34828,12170,true,47,44639,13187,true,40,46436,14825,true,33,48781,17443,
test/ABC269/A/WA/35356573.c,false,10000,54318,53826,false,10000,109615,86841,false,10000,137020,105399,false,10000,126962,94966,false,10000,138054,106227,
test/ABC269/A/WA/35370152.c,false,10000,114637,114042,false,10000,176242,153514,false,10000,217583,184781,false,10000,189866,157108,false,10000,199951,166992,
test/ABC269/A/WA/35380772.c,false,10000,42757,42245,false,10000,104291,81316,false,10000,135470,103985,false,10000,137622,105816,false,10000,134683,103031,
test/ABC270/A/WA/35093281.c,false,10000,57278,55237,false,10000,647847,624326,false,10000,691614,656884,false,10000,790323,755630,false,10000,779654,745072,
test/ABC270/A/WA/35094867.c,false,10000,54562,54053,true,81,77009,54406,true,417,93677,61801,true,1986,111342,79685,true,3044,112589,81129,
test/ABC270/A/WA/35096720.c,false,10000,53247,52773,true,3706,116077,93702,false,10000,186364,154552,true,2000,101110,69337,false,10000,174159,142135,
test/ABC270/A/WA/35098023.c,false,10000,54920,54382,true,248,98230,75725,true,6097,165023,132803,false,10000,185128,152978,true,110,110580,78521,
test/ABC270/A/WA/35100502.c,true,37,5712,3788,true,35,1255077,1231866,true,37,1274511,1237265,true,37,1285975,1248694,true,36,1281112,1243888,
test/ABC270/A/WA/35101886.c,false,10000,54873,54048,true,1900,362106,339279,false,10000,458646,423053,true,3563,403961,368467,false,10000,447771,412350,
test/ABC270/A/WA/35102079.c,false,10000,140309,139499,true,6610,406707,383744,true,5323,416009,380955,false,10000,457849,422771,true,6304,429273,394126,
test/ABC270/A/WA/35103589.c,false,10000,55777,55239,true,6300,121003,98252,true,2302,104323,71725,true,1123,86844,54900,true,7982,142130,109729,
test/ABC270/A/WA/35104850.c,true,32,2807,2188,true,34,341062,318261,true,33,362814,327564,true,34,366697,331227,true,32,361680,326263,
test/ABC270/A/WA/35106280.c,true,34,1094,574,true,36,98544,75901,true,35,110854,77209,true,33,112291,78538,true,36,111782,78102,
test/ABC270/A/WA/35109016.c,true,53,2359,1793,true,34,182609,160014,true,46,198841,164627,true,33,197234,163068,true,37,197933,164038,
test/ABC270/A/WA/35109239.c,false,10000,59527,58770,false,10000,134158,111380,false,10000,169941,136286,false,10000,213588,180136,false,10000,191650,158495,
test/ABC270/A/WA/35109655.c,false,10000,68685,67665,false,10000,998709,975581,false,10000,1009253,970200,false,10000,1032024,993285,false,10000,1027496,987986,
test/ABC270/A/WA/35110132.c,false,10000,61296,60689,true,95,87100,64628,true,206,98705,65580,false,10000,186506,153410,false,10000,195004,161859,
test/ABC270/A/WA/35110676.c,false,10000,69289,68269,true,2895,951413,928628,true,1169,954200,915699,true,2794,979248,940628,true,476,952937,914544,
test/ABC270/A/WA/35111727.c,false,10000,123827,123076,false,10000,264752,241729,false,10000,285934,251635,true,1566,209626,175453,false,10000,282624,248294,
test/ABC270/A/WA/35111833.c,false,10000,75663,74501,false,10000,1116147,1092913,false,10000,1129170,1089559,false,10000,1159784,1120044,false,10000,1155362,1115296,
test/ABC270/A/WA/35115845.c,false,10000,117540,116774,true,7226,290994,268083,false,10000,336888,302526,true,1989,253500,219113,true,8475,307210,272894,
test/ABC270/A/WA/35116443.c,true,36,2889,2388,true,37,87326,64457,true,39,98927,65234,true,32,101914,68591,true,32,101224,67876,
test/ABC270/A/WA/35116976.c,true,38,4464,3729,true,37,224996,202116,true,33,239102,204571,true,40,242231,207571,true,32,241738,207286,
test/ABC270/A/WA/35117346.c,true,33,3488,2924,true,36,87236,64533,true,37,98827,65408,true,33,101660,67850,true,32,101360,68273,
test/ABC270/A/WA/35122159.c,false,10000,70973,70212,true,75,159461,136735,false,10000,277558,242282,true,5115,214619,179043,false,10000,261607,226251,
test/ABC270/A/WA/35125007.c,
test/ABC270/A/WA/35127323.c,false,10000,71838,70854,false,10000,997114,973988,false,10000,1006853,966723,false,10000,1076559,1036276,false,10000,1064232,1023924,
test/ABC270/A/WA/35128186.c,false,10000,73621,71996,true,3060,1267450,1244074,true,645,1263022,1226961,false,10000,1369690,1333542,false,10000,1362158,1325658,
test/ABC270/A/WA/35131148.c,true,36,1616,1092,true,35,234834,211938,true,32,249706,215795,true,33,252159,218296,true,33,250730,216891,
test/ABC270/A/WA/35132472.c,true,33,1563,1058,true,37,245388,222805,true,35,258792,224594,true,36,261161,227094,true,36,263192,228916,
test/ABC270/A/WA/35133982.c,false,10000,178902,178340,false,10000,203909,181170,false,10000,234267,201795,false,10000,230905,198329,false,10000,233003,200564,
test/ABC270/A/WA/35134517.c,false,10000,68051,67415,true,4129,240469,217536,false,10000,311251,277733,false,10000,313784,280282,false,10000,317993,284944,
test/ABC270/A/WA/35135605.c,true,33,2261,1672,true,36,309483,286802,true,35,323619,288964,true,35,327773,292997,true,35,326965,292080,
test/ABC270/A/WA/35135653.c,false,10000,97172,95770,true,1315,682192,659170,false,10000,756495,722717,false,10000,820501,786313,false,10000,835288,801450,
test/ABC270/A/WA/35141484.c,false,10000,60595,60075,true,9780,164217,141350,true,1951,98686,67072,false,10000,176485,144728,false,10000,180947,149149,
test/ABC270/A/WA/35141666.c,true,34,1888,1429,true,37,76582,53763,true,34,86573,54716,true,54,89255,57970,true,42,89632,57899,
test/ABC270/A/WA/35142188.c,false,10000,75698,74773,true,2359,170297,147273,false,10000,251912,219762,true,595,161180,128916,false,10000,275590,243138,
test/ABC270/A/WA/35144147.c,true,33,1168,728,true,36,46021,23270,true,37,54838,23613,true,35,56893,25666,true,33,57506,25831,
test/ABC270/A/WA/35144875.c,true,42,1269,733,true,44,149165,126544,true,34,160688,127493,true,37,161414,128171,true,37,160932,127730,
test/ABC270/A/WA/35144974.c,true,34,1126,656,true,43,149495,126772,true,34,162005,128656,true,39,160965,127673,true,41,160890,127819,
test/ABC270/A/WA/35144995.c,true,34,2744,2231,true,34,107196,84533,true,38,119703,86820,true,36,122045,89542,true,42,122011,89421,
test/ABC270/A/WA/35145177.c,false,10000,224492,223884,false,10000,235396,212457,false,10000,253986,220842,false,10000,257163,223601,false,10000,260986,227636,
test/ABC270/A/WA/35145245.c,false,10000,201559,200936,false,10000,240537,217599,false,10000,260785,227136,false,10000,263042,229551,false,10000,263697,230243,
test/ABC270/A/WA/35145410.c,true,34,1280,828,true,39,45648,22966,true,45,55304,23823,true,33,56231,24749,true,34,57256,25763,
test/ABC270/A/WA/35147761.c,false,10000,75520,74508,true,788,151725,128791,false,10000,241350,209204,false,10000,271136,238760,false,10000,271076,238631,
test/ABC270/A/WA/35170791.c,false,10000,114193,113344,true,756,485663,462824,false,10000,558094,521533,false,10000,615015,578569,false,10000,612018,575412,
test/ABC270/A/WA/35175169.c,true,39,4532,4029,true,33,273059,249994,true,34,287333,253342,true,37,292287,258497,true,40,295219,261274,
test/ABC270/A/WA/35175189.c,true,38,4438,3877,true,35,274370,251507,true,33,288314,254615,true,34,293226,259233,true,38,291825,257983,
test/ABC270/A/WA/35175234.c,true,42,4476,3921,true,32,274266,251517,true,39,286867,253005,true,33,294865,261018,true,38,292218,258339,
test/ABC270/A/WA/35175283.c,false,10000,55159,54696,true,8756,122877,100236,true,2000,79114,47063,false,10000,140877,108559,false,10000,145188,113089,
test/ABC270/A/WA/35175458.c,true,41,10843,10242,true,35,439947,417202,true,33,458092,422321,true,34,463201,427096,true,32,462433,426474,
test/ABC270/A/WA/35175479.c,true,40,11115,10444,true,33,445718,423171,true,35,455712,419406,true,37,464073,428161,true,34,465531,429743,
test/ABC270/A/WA/35175531.c,true,39,13561,12953,true,34,480986,458116,true,33,497480,461187,true,38,505765,468982,true,32,507342,471124,
test/ABC270/A/WA/35175553.c,true,39,13319,12588,true,36,481529,458834,true,36,500983,464315,true,34,507902,471452,true,34,511671,475056,
test/ABC270/A/WA/35175667.c,false,10000,54572,54093,false,10000,91061,68402,true,5888,93783,62400,false,10000,116963,85665,false,10000,126567,95468,
test/ABC270/A/WA/35175881.c,true,36,26752,25904,true,34,647725,624796,true,32,667974,629721,true,45,677745,639393,true,35,675148,636579,
test/ABC270/A/WA/35175960.c,false,10000,152180,151068,true,958,652649,629628,true,483,669952,631778,true,239,685962,647366,true,151,680450,642008,
test/ABC270/A/WA/35176185.c,false,10000,277782,276136,false,10000,1097832,1074652,false,10000,1106112,1063021,false,10000,1180432,1137727,false,10000,1185945,1142567,
test/ABC270/A/WA/35176694.c,false,10000,247673,246082,true,2782,962251,939052,false,10000,1017785,976045,false,10000,1099965,1057810,
test/ABC270/A/WA/35193573.c,true,33,1353,950,true,41,56024,33245,true,36,65653,34025,true,36,68046,36103,true,33,69302,37818,
test/ABC270/A/WA/35193667.c,true,249,3442,2944,false,10000,142162,119764,false,10000,164091,132012,false,10000,178488,146112,false,10000,197339,165250,
test/ABC270/A/WA/35194307.c,true,34,3833,3286,true,33,138787,116184,true,35,149765,117103,true,33,155040,122053,true,32,153568,120975,
test/ABC270/A/WA/35196738.c,false,10000,51436,50653,false,10000,362922,339881,false,10000,346177,311524,false,10000,361006,326240,false,10000,356553,321819,
test/ABC270/A/WA/35196847.c,false,10000,51617,50845,false,10000,350096,327136,false,10000,368644,333869,false,10000,363969,328894,false,10000,370168,335619,
test/ABC270/A/WA/35196856.c,false,10000,52456,51679,false,10000,332689,309823,false,10000,357880,323255,false,10000,360734,325942,false,10000,368979,334133,
test/ABC270/A/WA/35197009.c,false,10000,52875,52160,true,864,284326,261686,true,803,296661,262049,false,10000,376939,342072,true,3000,313074,278321,
test/ABC270/A/WA/35197374.c,false,10000,66223,65244,false,10000,169682,146790,false,10000,183591,151366,false,10000,201866,169630,false,10000,218129,186363,
test/ABC270/A/WA/35197533.c,false,10000,65996,65085,false,10000,159858,136705,false,10000,206384,174208,false,10000,211637,179236,false,10000,182437,150452,
test/ABC270/A/WA/35225367.c,false,10000,46809,46255,true,1110,105867,83102,false,10000,179648,146346,false,10000,166880,133657,false,10000,168916,135327,
test/ABC270/A/WA/35242327.c,false,10000,112150,110974,true,4000,334873,311890,false,10000,400076,366489,false,10000,435318,401859,false,10000,434550,401196,
test/ABC270/A/WA/35243072.c,true,5191,27181,26509,true,499,200374,177657,true,1951,233147,200273,false,10000,301587,268780,false,10000,308448,275536,
test/ABC270/A/WA/35331397.c,false,10000,84885,84124,false,10000,290447,267358,false,10000,319212,282858,false,10000,334933,298585,false,10000,321061,284533,
test/ABC270/A/WA/35331741.c,false,10000,85647,84863,true,575,215053,192259,false,10000,312592,276147,false,10000,320911,284590,false,10000,319419,282885,
test/ABC270/A/WA/35360792.c,false,10000,55588,55155,true,1683,61721,39089,false,10000,134473,102786,false,10000,145481,113165,false,10000,136516,105088,
test/ABC270/A/WA/35363347.c,true,32,1425,1024,true,40,55874,33256,true,33,65889,34342,true,37,67766,36132,true,35,66860,35187,
test/ABC270/A/WA/35363373.c,true,32,1718,1246,true,38,76049,53401,true,37,86275,54927,true,34,89083,57725,true,33,88846,57067,
test/ABC270/A/WA/35363392.c,true,32,1610,1124,true,33,96264,73761,true,35,107021,75257,true,35,110376,78553,true,33,110350,78104,
test/ABC270/A/WA/35374688.c,false,10000,71494,70835,false,10000,291772,268866,false,10000,297216,263356,false,10000,329378,295630,false,10000,331222,297573,
test/ABC270/A/WA/35379636.c,false,10000,29984,29249,false,10000,232677,209804,false,10000,252025,216130,false,10000,238540,202523,false,10000,232498,196475,
test/ABC270/A/WA/35379694.c,false,10000,39777,39021,false,10000,232879,210026,false,10000,253159,217349,false,10000,234455,198275,false,10000,226307,190367,
test/ABC270/A/WA/35379768.c,false,10000,35079,34344,false,10000,233397,210692,false,10000,252058,216249,true,329,152110,116477,true,7680,213457,177558,
test/ABC270/A/WA/35390794.c,false,10000,58110,57622,false,10000,138081,115095,false,10000,139432,107541,false,10000,161288,129613,false,10000,150608,118775,
test/ABC270/A/WA/35390804.c,false,10000,57657,57165,false,10000,130967,108205,false,10000,143594,111994,false,10000,156857,125093,false,10000,136894,105290,
test/ABC270/A/WA/35391515.c,false,10000,67119,66615,false,10000,148344,125741,false,10000,152501,119591,false,10000,175160,142464,false,10000,172441,139563,
test/ABC270/A/WA/35391564.c,false,10000,63744,63193,false,10000,153127,130340,true,9443,183269,150834,true,2432,113165,80746,false,10000,183796,151015,
test/ABC270/A/WA/35391619.c,false,10000,62138,61653,false,10000,141380,118621,false,10000,174308,141902,true,919,96241,63801,false,10000,174940,142706,
test/ABC270/A/WA/35391674.c,false,10000,66147,65653,true,316,98131,75502,true,563,116246,83444,true,731,114938,81956,true,9395,196835,164182,
test/ABC270/A/WA/35391719.c,false,10000,66855,66291,true,2538,116251,93549,true,5643,147497,114924,true,813,114032,81567,false,10000,208380,175674,
test/ABC270/A/WA/35392085.c,false,10000,81124,80454,true,2127,190803,168091,false,10000,264660,230788,false,10000,294622,260351,false,10000,275719,241861,
test/ABC270/A/WA/35392545.c,false,10000,95241,94474,true,652,219528,196772,false,10000,295768,260388,false,10000,336837,301624,
test/ABC270/A/WA/35392725.c,false,10000,100523,99766,false,10000,302237,279331,false,10000,329485,293573,true,4732,294999,259153,false,10000,342402,306434,
test/ABC270/A/WA/35393227.c,false,10000,99199,98375,true,542,235327,212595,true,2247,268644,232882,true,6355,313556,277606,true,2068,270366,234820,
test/ABC270/A/WA/35393416.c,false,10000,102621,101762,false,10000,302933,280019,false,10000,332146,296239,false,10000,340699,304728,false,10000,347498,311528,
test/ABC270/A/WA/35400031.c,false,10000,57944,57264,false,10000,242120,219129,false,10000,260439,226377,false,10000,244171,209769,false,10000,256588,222672,
test/ABC270/A/WA/35400098.c,false,10000,45091,44402,true,375,144184,121497,true,2494,179445,145672,true,1190,174047,140528,false,10000,256033,221665,
test/ABC270/A/WA/35428708.c,false,10000,28260,27536,false,10000,229592,206587,false,10000,253086,218951,true,4684,233144,199112,false,10000,269229,235158,
test/ABC270/A/WA/35428795.c,false,10000,28809,28088,false,10000,235848,212702,false,10000,241434,206993,false,10000,268071,233704,true,2422,206152,172029,
test/ABC270/A/WA/35441320.c,
test/ABC270/A/WA/35441475.c,
test/ABC270/A/WA/35441495.c,
test/ABC270/A/WA/35441502.c,
test/ABC270/A/WA/35441520.c,
test/ABC270/A/WA/35441533.c,
test/ABC270/A/WA/35441601.c,
test/ABC270/A/WA/35441628.c,
test/ABC270/A/WA/35441668.c,
test/ABC270/A/WA/35442503.c,
test/ABC270/A/WA/35446810.c,
test/ABC271/A/WA/35271753.c,false,10000,58601,58218,false,10000,123206,100485,false,10000,99134,67911,false,10000,125996,94812,false,10000,124845,93651,
test/ABC271/A/WA/35272930.c,false,10000,56561,56099,false,10000,123243,100564,false,10000,139229,108084,false,10000,124815,93599,false,10000,131733,100668,
test/ABC271/A/WA/35273196.c,false,10000,56484,56071,true,187,36086,13504,true,741,47540,16581,true,627,48830,17536,true,1564,58700,27609,
test/ABC271/A/WA/35274447.c,false,10000,57608,57134,true,674,44377,21725,false,10000,105632,74211,true,186,52839,21947,false,10000,128143,96785,
test/ABC271/A/WA/35274469.c,false,10000,62942,62406,true,5510,123981,101259,false,10000,168173,136059,false,10000,195085,162837,false,10000,165615,133271,
test/ABC271/A/WA/35275418.c,false,10000,57309,56897,true,9211,114554,91701,false,10000,103657,72698,true,5202,88303,57028,false,10000,117236,85894,
test/ABC271/A/WA/35275433.c,false,10000,39082,37089,false,10000,157332,133808,false,10000,172714,140180,false,10000,182041,149654,false,10000,197205,164803,
test/ABC271/A/WA/35277011.c,false,10000,56441,55975,true,4986,73805,51182,false,10000,108771,77567,false,10000,133487,102560,false,10000,119243,87952,
test/ABC271/A/WA/35278230.c,false,10000,54122,53457,false,10000,264861,241815,false,10000,247229,213470,false,10000,282575,248705,false,10000,276673,242998,
test/ABC271/A/WA/35278739.c,false,10000,41803,41398,true,181,35668,12959,false,10000,114514,83417,false,10000,141888,110773,false,10000,155259,124265,
test/ABC271/A/WA/35278802.c,false,10000,56778,56147,false,10000,138719,115944,false,10000,164364,132181,false,10000,149879,117919,false,10000,127922,95886,
test/ABC271/A/WA/35279726.c,
test/ABC271/A/WA/35280357.c,false,10000,63874,62978,true,321,53728,30877,false,10000,130815,98966,false,10000,161675,129946,false,10000,153877,122386,
test/ABC271/A/WA/35281225.c,false,10000,60137,59675,true,872,44085,21579,false,10000,119984,88932,false,10000,118052,86698,false,10000,124802,93694,
test/ABC271/A/WA/35281322.c,false,10000,66124,65410,false,10000,199978,177103,false,10000,192219,159642,false,10000,180607,147803,false,10000,193150,160425,
test/ABC271/A/WA/35282035.c,false,10000,16258,15755,false,10000,87663,64927,false,10000,123385,91588,false,10000,114027,82301,false,10000,118132,85816,
test/ABC271/A/WA/35282563.c,false,10000,66782,66237,false,10000,167596,144590,false,10000,154141,122199,false,10000,197050,165013,false,10000,174311,142283,
test/ABC271/A/WA/35282687.c,false,10000,16209,15710,false,10000,94709,71895,false,10000,99292,67627,false,10000,117876,86041,false,10000,116992,85135,
test/ABC271/A/WA/35283368.c,false,10000,104326,103787,true,4716,137858,115005,false,10000,173458,141183,false,10000,190569,158555,false,10000,184809,152675,
test/ABC271/A/WA/35283446.c,false,10000,96115,95562,false,10000,114972,92271,false,10000,145442,112798,false,10000,146672,114584,false,10000,165458,133006,
test/ABC271/A/WA/35284163.c,false,10000,97273,96737,false,10000,136786,113980,false,10000,161321,129203,false,10000,145290,113044,false,10000,152985,120731,
test/ABC271/A/WA/35285760.c,false,10000,32880,31746,false,10000,362904,339917,false,10000,377267,343422,false,10000,416213,382514,false,10000,422365,388453,
test/ABC271/A/WA/35286041.c,false,10000,305711,304715,false,10000,282259,259186,false,10000,318746,285295,false,10000,314396,281282,false,10000,330209,296825,
test/ABC271/A/WA/35286213.c,false,10000,55420,54767,false,10000,166653,143990,false,10000,161446,128703,false,10000,170537,138008,false,10000,197067,164577,
test/ABC271/A/WA/35286559.c,false,10000,98642,98105,false,10000,150706,127928,false,10000,177157,144656,false,10000,189416,157196,false,10000,155282,123180,
test/ABC271/A/WA/35287447.c,false,10000,66663,66047,false,10000,268941,245970,false,10000,220909,187548,false,10000,260117,226217,false,10000,262401,228729,
test/ABC271/A/WA/35287723.c,false,10000,100665,100203,false,10000,122445,99624,false,10000,149275,117107,false,10000,174300,141937,
test/ABC271/A/WA/35287802.c,true,611,2198,1708,true,2190,93267,70812,true,5401,124329,91729,true,7258,137621,105101,true,6277,129635,97312,
test/ABC271/A/WA/35288807.c,false,10000,41634,41228,true,392,36730,14015,false,10000,119150,88106,true,3904,72372,41287,false,10000,125297,94340,
test/ABC271/A/WA/35288898.c,false,10000,59606,59130,true,2422,64902,42128,true,57,54656,23537,false,10000,140760,109280,false,10000,141588,110270,
test/ABC271/A/WA/35290223.c,false,10000,57416,57008,false,10000,116366,93563,false,10000,152826,121725,false,10000,166173,134933,false,10000,154294,123126,
test/ABC271/A/WA/35290937.c,false,10000,95564,94428,false,10000,501084,477968,false,10000,534915,495432,false,10000,519437,480147,false,10000,514366,475180,
test/ABC271/A/WA/35291227.c,false,10000,58645,58175,true,3821,74055,51275,false,10000,106132,75241,true,3046,77410,46416,false,10000,112495,81663,
test/ABC271/A/WA/35291868.c,false,10000,57478,57011,false,10000,148327,125679,false,10000,147070,115835,false,10000,150849,119340,false,10000,144601,113147,
test/ABC271/A/WA/35293994.c,false,10000,98027,97496,false,10000,116512,93657,false,10000,163285,131085,false,10000,149933,117542,false,10000,150645,118300,
test/ABC271/A/WA/35297955.c,false,10000,58112,57647,false,10000,115240,92468,false,10000,159941,128549,false,10000,137253,106051,false,10000,155222,124195,
test/ABC271/A/WA/35298251.c,false,10000,97160,96611,false,10000,129859,107182,false,10000,176498,144139,false,10000,171986,139741,false,10000,160647,128104,
test/ABC271/A/WA/35299447.c,false,10000,96120,95572,false,10000,129571,106894,false,10000,159984,127455,false,10000,179184,146952,false,10000,155089,122702,
test/ABC271/A/WA/35299903.c,false,10000,85809,84155,false,10000,362257,338916,false,10000,394114,359649,false,10000,421117,386569,false,10000,439105,404491,
test/ABC271/A/WA/35300348.c,false,10000,100720,100165,false,10000,146258,123645,false,10000,167073,134601,false,10000,166573,134266,false,10000,160360,127748,
test/ABC271/A/WA/35303434.c,false,10000,97473,95379,false,10000,1463283,1439761,false,10000,1501454,1466505,false,10000,1629768,1594566,false,10000,1628259,1593596,
test/ABC271/A/WA/35303828.c,false,10000,43741,43299,false,10000,156235,133424,false,10000,150603,118809,false,10000,183325,151492,false,10000,173285,141671,
test/ABC271/A/WA/35304193.c,false,10000,52243,51611,false,10000,337818,315038,false,10000,333726,300301,false,10000,367976,334498,false,10000,363311,329666,
test/ABC271/A/WA/35304521.c,false,10000,59843,59423,true,5343,120672,97979,false,10000,167983,136347,false,10000,193428,161569,false,10000,197915,166278,
test/ABC271/A/WA/35307523.c,true,34,1670,1246,true,34,56184,33467,true,43,66838,34654,true,33,68181,36296,true,33,68904,36668,
